" 0.5710486770"," 0.2765897214"," 0.2195283920"," 0.1790378243"," 0.1666671634"," 0.1535903513"," 0.1411530375"," 0.1391481310"," 0.1404399127"," 0.1346404403"," 0.1324119866"," 0.2249711752"," 0.1302067935"," 0.1254325062"," 0.1315543205"," 0.1161423549"," 0.1258566827"," 0.1118252948"," 0.1806940883"," 0.1278483719"," 0.1030175015"," 0.0987606123"," 0.1136853993"," 0.0872205868"," 0.1046112850"," 0.1097295582"," 0.1010448411"," 0.0822033361"," 0.0764964670"," 0.0800005719"," 0.1110884622"," 0.0814270005"," 0.0810970217"," 0.0990082547"," 0.0708641037"," 0.1136808172"," 0.0695109814"," 0.0974295214"," 0.0649692789"," 0.0615179725"," 0.1018698439"," 0.0683604032"," 0.0740151778"," 0.0462660380"," 0.0661825091"," 0.0427524261"," 0.0486548245"," 0.0496456735"," 0.0959130004"," 0.0459253602"
" 0.3290089071"," 0.2082209587"," 0.1995688081"," 0.1611101180"," 0.1580714434"," 0.1453028023"," 0.1413952857"," 0.1494113952"," 0.1358748078"," 0.1193658188"," 0.1343548894"," 0.1282802075"," 0.1356842518"," 0.1241864040"," 0.1324959695"," 0.1208890453"," 0.1106941402"," 0.1056414545"," 0.1210848093"," 0.1202336624"," 0.1261437386"," 0.1012951434"," 0.1048199013"," 0.0914663896"," 0.1164197326"," 0.1090722382"," 0.0930567607"," 0.0855959952"," 0.0838916600"," 0.0681876689"," 0.0851680413"," 0.0846498236"," 0.0802512690"," 0.0927151069"," 0.0692818537"," 0.0627008155"," 0.0677848384"," 0.0843565241"," 0.0603674501"," 0.0638732538"," 0.0889330432"," 0.0876942053"," 0.0745672062"," 0.0565924942"," 0.0731275901"," 0.0917095616"," 0.0690763369"," 0.0604310818"," 0.0598699860"," 0.0432609059"
" 0.3461024463"," 0.1791031212"," 0.2171645761"," 0.1690071225"," 0.1650322527"," 0.1515721083"," 0.1364895403"," 0.1429651082"," 0.1592368335"," 0.1334468871"," 0.1359777898"," 0.1416674703"," 0.1258903146"," 0.1129910871"," 0.1284640580"," 0.1208919510"," 0.1195608377"," 0.1189574674"," 0.1244534180"," 0.1170355380"," 0.1319864839"," 0.1051445827"," 0.1056973860"," 0.1185741425"," 0.0943451896"," 0.0870876312"," 0.0778953806"," 0.1063288227"," 0.0861694887"," 0.1076621786"," 0.0999761000"," 0.0745476931"," 0.0956950709"," 0.1002715454"," 0.1078534126"," 0.0837678686"," 0.0731865540"," 0.0891906098"," 0.0662969723"," 0.0696952268"," 0.0891964734"," 0.0993046463"," 0.0645453855"," 0.0712422431"," 0.0957338884"," 0.1103569865"," 0.0852588043"," 0.0641556755"," 0.0836370662"," 0.0523222685"
" 0.3374046087"," 0.1927131563"," 0.2299205810"," 0.1784228683"," 0.1670459658"," 0.1439759880"," 0.1404380798"," 0.1474629492"," 0.1371792406"," 0.1338551193"," 0.1530934721"," 0.1177682579"," 0.1322270334"," 0.1415636688"," 0.1153693199"," 0.1306373626"," 0.1337745041"," 0.1173051372"," 0.0968674347"," 0.1181047335"," 0.1013576314"," 0.1244479194"," 0.1188484132"," 0.0966381803"," 0.1319670230"," 0.0974151418"," 0.1064040959"," 0.0755511746"," 0.0920088887"," 0.1085528433"," 0.1097908318"," 0.0761036947"," 0.0796557143"," 0.1057518497"," 0.1034416780"," 0.1227695271"," 0.1098803803"," 0.1143435612"," 0.1001288295"," 0.1142154410"," 0.0716111436"," 0.0749535784"," 0.0738063753"," 0.0681281611"," 0.0536433458"," 0.0873194635"," 0.0611561723"," 0.0639965907"," 0.0391048677"," 0.0502311625"
" 0.6404870152"," 0.1685942411"," 0.1767176837"," 0.1521368921"," 0.1484027952"," 0.1576286405"," 0.1397170275"," 0.1425755322"," 0.1430381387"," 0.1379466355"," 0.1379226893"," 0.1401420683"," 0.1174298599"," 0.1215499938"," 0.1219134629"," 0.1215862706"," 0.1393347532"," 0.1218371689"," 0.1293253005"," 0.1237762645"," 0.1216949821"," 0.1203408614"," 0.1256863475"," 0.1192319766"," 0.1096902117"," 0.0967758894"," 0.0947332904"," 0.1076545939"," 0.1016207933"," 0.0868394375"," 0.1252902001"," 0.0745190382"," 0.1228616834"," 0.0804636478"," 0.0944943354"," 0.0825358033"," 0.0781620219"," 0.0930195078"," 0.1019746289"," 0.0761723220"," 0.0579975955"," 0.0574892908"," 0.1000558957"," 0.0700950697"," 0.0690888092"," 0.1032341719"," 0.0915083513"," 0.0556007922"," 0.0963710546"," 0.0662555546"
" 0.3458198309"," 0.4430691004"," 0.2139857560"," 0.1661683470"," 0.1795709878"," 0.1497680545"," 0.1343989819"," 0.1337433010"," 0.1373439729"," 0.1391063780"," 0.1332362145"," 0.1362293214"," 0.1573586613"," 0.1284334213"," 0.1305418015"," 0.1327530742"," 0.1234732941"," 0.1224660799"," 0.1249288321"," 0.1423051506"," 0.1168695018"," 0.1197903752"," 0.0854800120"," 0.1099730358"," 0.1009829715"," 0.1228215992"," 0.0801545009"," 0.1224239767"," 0.1111822054"," 0.1331419796"," 0.1141025722"," 0.0936558470"," 0.1007615998"," 0.0948840156"," 0.1013095975"," 0.1086908281"," 0.0964136422"," 0.0838488340"," 0.0898866579"," 0.0670162067"," 0.1178748831"," 0.0873460695"," 0.0508299768"," 0.0597944856"," 0.0790197626"," 0.0944927260"," 0.0498053730"," 0.0670221075"," 0.1166930571"," 0.1280440092"
" 0.3422532380"," 0.3329081833"," 0.1793721765"," 0.1636217386"," 0.1501866281"," 0.1584728807"," 0.1428802758"," 0.1391292661"," 0.1414232552"," 0.1385058761"," 0.1299233586"," 0.1406137347"," 0.1166345701"," 0.1118484661"," 0.1298932731"," 0.1308233738"," 0.1417086869"," 0.1343550980"," 0.1321056783"," 0.1080141440"," 0.1247506067"," 0.1077859327"," 0.0843614042"," 0.1167416945"," 0.1048159525"," 0.1216958687"," 0.0948865339"," 0.1153703928"," 0.0825394019"," 0.0780852810"," 0.0766411945"," 0.1103787944"," 0.0694212019"," 0.1006613597"," 0.1033618674"," 0.1158676520"," 0.0747135654"," 0.1056803986"," 0.1333298832"," 0.0883472562"," 0.1195250228"," 0.1038116738"," 0.1326633245"," 0.0641991124"," 0.0620854646"," 0.0813758001"," 0.1032931730"," 0.0552969240"," 0.0891918167"," 0.1071219072"
" 0.3463530838"," 0.4804712534"," 0.2320667058"," 0.1662518084"," 0.1617884040"," 0.1453670710"," 0.1427318603"," 0.1361489147"," 0.1356304884"," 0.1448457688"," 0.1317544878"," 0.1371045560"," 0.1441219896"," 0.1088328436"," 0.1300147027"," 0.1109758392"," 0.1151878238"," 0.1329281777"," 0.1246441975"," 0.1037046313"," 0.1182509959"," 0.1034966633"," 0.1167846099"," 0.1293901652"," 0.0963288918"," 0.0914872512"," 0.1114625111"," 0.1037949324"," 0.1289757043"," 0.1091425717"," 0.0777361766"," 0.1206563413"," 0.1087727845"," 0.0992523730"," 0.1157411262"," 0.0896984711"," 0.0680942014"," 0.1069427803"," 0.0925547108"," 0.0570363738"," 0.0847811997"," 0.0534102507"," 0.0594311990"," 0.0781299844"," 0.1227160096"," 0.0620552711"," 0.1033376232"," 0.0628977343"," 0.0785999969"," 0.1315065324"
" 0.3430658579"," 0.4658050239"," 0.2576593757"," 0.1672607213"," 0.1636912525"," 0.1546395272"," 0.1430943012"," 0.1388229430"," 0.1481768042"," 0.1433219612"," 0.1394626647"," 0.1261712760"," 0.1410936862"," 0.1293461472"," 0.1420192868"," 0.1154807508"," 0.1219316646"," 0.1151010469"," 0.1337970793"," 0.1258748919"," 0.1198020205"," 0.1123940125"," 0.1038412228"," 0.0958759785"," 0.1084681675"," 0.0992936194"," 0.1149429902"," 0.1192348823"," 0.0911286473"," 0.1248402297"," 0.1187013313"," 0.1331681758"," 0.1142838076"," 0.1368379444"," 0.0949495137"," 0.0797183439"," 0.1110960618"," 0.0782773048"," 0.1104746088"," 0.1004940569"," 0.0655477718"," 0.0707894191"," 0.0746575743"," 0.0654958561"," 0.0530543439"," 0.0864611492"," 0.0531235933"," 0.1222501621"," 0.0930709615"," 0.0499295406"
" 0.3232375681"," 0.1940066665"," 0.1776610762"," 0.1854245514"," 0.1505389065"," 0.1626650244"," 0.1429739445"," 0.1395582259"," 0.1455053240"," 0.1403660327"," 0.1480500847"," 0.1366181076"," 0.1273011416"," 0.1184954271"," 0.1283102483"," 0.1316639483"," 0.1309975684"," 0.1267852485"," 0.1335783154"," 0.1333115846"," 0.1150554344"," 0.1138065383"," 0.1114387512"," 0.1357376128"," 0.1005822420"," 0.1201080456"," 0.1093658209"," 0.1262452602"," 0.0845213309"," 0.0933341160"," 0.0984045193"," 0.1031709909"," 0.1197339818"," 0.1175901964"," 0.1277593225"," 0.1047908440"," 0.0918146074"," 0.1196691096"," 0.0733597204"," 0.0799211934"," 0.1161291897"," 0.1000467315"," 0.1029215381"," 0.0667630658"," 0.0824266151"," 0.1130137518"," 0.0728069916"," 0.0815285817"," 0.0722990707"," 0.0645487532"
" 0.5614439845"," 0.2254018635"," 0.1772155315"," 0.2460437864"," 0.1857727915"," 0.1514592022"," 0.1424532682"," 0.1410045028"," 0.1373807490"," 0.1395120770"," 0.1342774779"," 0.1312001199"," 0.1327393204"," 0.1202647015"," 0.1358394772"," 0.1230555251"," 0.1063509881"," 0.1139239371"," 0.1380029172"," 0.1049733758"," 0.0926008597"," 0.1204993203"," 0.1128686890"," 0.1291767359"," 0.1220715120"," 0.0881670117"," 0.0869422033"," 0.1259871423"," 0.0951278284"," 0.1165664271"," 0.1304855049"," 0.1017292663"," 0.1111291274"," 0.0646249726"," 0.1034602746"," 0.1222344860"," 0.1215493679"," 0.0845867768"," 0.1100330725"," 0.1094043925"," 0.0988864377"," 0.0897083282"," 0.1209832355"," 0.1135375276"," 0.0918344259"," 0.1380702704"," 0.1285765171"," 0.1018307582"," 0.0932944044"," 0.0944328606"
" 0.3462606668"," 0.4929604828"," 0.1792954654"," 0.1656247377"," 0.1718043238"," 0.1558270901"," 0.1469598860"," 0.1443260461"," 0.1411550790"," 0.1320023686"," 0.1435775310"," 0.1432126909"," 0.1313180625"," 0.1319408566"," 0.1282916069"," 0.1376618147"," 0.1269611865"," 0.1262193173"," 0.1155162677"," 0.1333431751"," 0.1135896519"," 0.1212984622"," 0.1007105485"," 0.1128751710"," 0.1120139062"," 0.0928418934"," 0.1191286743"," 0.0977577567"," 0.1265922040"," 0.0962038338"," 0.0838575959"," 0.1131770685"," 0.1216746569"," 0.1186126843"," 0.1362006813"," 0.0781439468"," 0.1119296327"," 0.0686514154"," 0.0975672379"," 0.0844081119"," 0.1074768007"," 0.0816321522"," 0.0914753675"," 0.1020337716"," 0.0582844764"," 0.0995791480"," 0.0588438846"," 0.0977979302"," 0.0764283910"," 0.0695483014"
" 0.3452686071"," 0.5423879623"," 0.1987674236"," 0.2004053146"," 0.1479892135"," 0.1603168696"," 0.1430266500"," 0.1468184441"," 0.1379359514"," 0.1402228922"," 0.1357733607"," 0.1680640578"," 0.1374263018"," 0.1360011250"," 0.1444258541"," 0.1238085255"," 0.1079412103"," 0.1353809237"," 0.1041134670"," 0.1149556562"," 0.1258204728"," 0.1353744864"," 0.1392728537"," 0.1007526293"," 0.1374277323"," 0.1048917249"," 0.0999020264"," 0.1135817841"," 0.1234294698"," 0.1050980315"," 0.0915873423"," 0.1357573271"," 0.0725172982"," 0.0884901285"," 0.0814569965"," 0.0878313407"," 0.1193088070"," 0.1293560117"," 0.1162430048"," 0.1041669473"," 0.0761374012"," 0.1018676981"," 0.0959064662"," 0.0966016650"," 0.0733334944"," 0.0897631049"," 0.1085199788"," 0.1324131489"," 0.0942582563"," 0.0852593109"
" 0.5978895426"," 0.5156597495"," 0.4316558540"," 0.1869550794"," 0.1677611470"," 0.1598585993"," 0.1425438076"," 0.1401378363"," 0.1442655027"," 0.1324858218"," 0.1454937905"," 0.1374478340"," 0.1190726683"," 0.1319512725"," 0.1281094253"," 0.1348667592"," 0.1422379762"," 0.1421895176"," 0.0907218531"," 0.1400980651"," 0.1322914064"," 0.1096832827"," 0.1330101043"," 0.1080707237"," 0.1291675270"," 0.1324735582"," 0.1139886156"," 0.1230936050"," 0.1308554262"," 0.0817049146"," 0.1093138754"," 0.1108820736"," 0.0962181017"," 0.0908975899"," 0.1248317584"," 0.1395359486"," 0.0810345039"," 0.0786864981"," 0.0697951689"," 0.0729381815"," 0.0960511193"," 0.0824944153"," 0.1025683805"," 0.0876284614"," 0.1072821841"," 0.0880429670"," 0.1200075746"," 0.1038126424"," 0.1074760556"," 0.1078834906"
" 0.3463541567"," 0.5282504559"," 0.2548346221"," 0.1826007813"," 0.2202134579"," 0.1627891213"," 0.1546772420"," 0.1434333622"," 0.1409624219"," 0.1324068159"," 0.1332477033"," 0.1378057450"," 0.1415170133"," 0.1142889559"," 0.1360754967"," 0.1347440779"," 0.1371909529"," 0.1049256995"," 0.1100693941"," 0.1138833165"," 0.1281920075"," 0.1139411703"," 0.1491007656"," 0.1252577305"," 0.1002331078"," 0.0804249421"," 0.1274627596"," 0.1300760061"," 0.0887385309"," 0.0800986812"," 0.1232729331"," 0.0932816342"," 0.0781365857"," 0.1094466746"," 0.0734673962"," 0.0783537105"," 0.1229013130"," 0.0877525806"," 0.1104808077"," 0.0541297831"," 0.1070132926"," 0.1371397525"," 0.0755996630"," 0.0932484567"," 0.0896476731"," 0.1196935251"," 0.1157725826"," 0.0933417082"," 0.0642427504"," 0.0694561079"
" 0.3459071815"," 0.2257688493"," 0.2441893965"," 0.1757249236"," 0.1444295198"," 0.1681002527"," 0.1433629543"," 0.1563525051"," 0.1371429265"," 0.1403723210"," 0.1329319179"," 0.1422438174"," 0.1413717717"," 0.1271781772"," 0.1167826131"," 0.1309304684"," 0.1445630193"," 0.1354948282"," 0.1169172302"," 0.1394726187"," 0.1133439317"," 0.1100767553"," 0.1257130355"," 0.1314297765"," 0.0959317759"," 0.0973147079"," 0.1183439717"," 0.1188898683"," 0.1171486676"," 0.0909104943"," 0.1090305820"," 0.1178701147"," 0.1071909666"," 0.1148518622"," 0.1306462437"," 0.1135444865"," 0.1035574898"," 0.0873390958"," 0.0970229134"," 0.0851551965"," 0.0935403705"," 0.1145642176"," 0.0867616013"," 0.0885400772"," 0.0892791823"," 0.1271284372"," 0.1333696991"," 0.0602010489"," 0.0618391819"," 0.0783746019"
" 0.3460859954"," 0.5863981843"," 0.2113306075"," 0.1595487446"," 0.1668757051"," 0.1500246823"," 0.1415053755"," 0.1447390914"," 0.1462820172"," 0.1268581897"," 0.1441859305"," 0.1428603083"," 0.1400106847"," 0.1700935960"," 0.1213036850"," 0.1300946325"," 0.1373775154"," 0.1301215738"," 0.1223853454"," 0.1286872923"," 0.1258172542"," 0.1420866400"," 0.1275832355"," 0.1267383993"," 0.1370235384"," 0.1303642690"," 0.1180026308"," 0.1164826974"," 0.1034391224"," 0.1157175228"," 0.1465775818"," 0.1333708614"," 0.1214440092"," 0.1084970012"," 0.1138805076"," 0.1167888716"," 0.1232777461","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
